ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	NOTE
16000	Chiriguano	TREE	ɨwɨra	ɨwɨra	ɨ w ɨ r a	- ɨ w ɨ r a -	2460	17697	TREE	arvore1	
16118	Jora	TREE	tarát	tarát	t a r á/a t	- - t a r á/a t	2460	17697	TREE	arvore3	
16456	Mbya	TREE	ɨwɨra	ɨwɨra	ɨ w ɨ r a	- ɨ w ɨ r a -	2460	17697	TREE	arvore1	
16792	Guarani_Paraguay	TREE	ɨβɨra	ɨβɨra	ɨ β ɨ r a	- ɨ β ɨ r a -	2460	17697	TREE	arvore1	
17133	Old_Guarani	TREE	ɨβɨr	ɨβɨr	ɨ β ɨ r	- ɨ β ɨ r - -	2460	17697	TREE	arvore1	
17374	Guayaki_Ache	TREE	wɨra	wɨra	w ɨ r a	- - w ɨ r a -	2460	17697	TREE	arvore1	
17600	Xeta	TREE	awera	awera	a w e r a	- a w e r a -	2460	17697	TREE	arvore1	
17824	Kaiowa	TREE	ɨwɨra	ɨwɨra	ɨ w ɨ r a	- ɨ w ɨ r a -	2460	17697	TREE	arvore1	
18144	Tapiete	TREE	ɨwɨra	ɨwɨra	ɨ w ɨ r a	- ɨ w ɨ r a -	2460	17697	TREE	arvore1	
18292	Chiripa_Nandeva_Ava_Guarani	TREE	ɨβɨra	ɨβɨra	ɨ β ɨ r a	- ɨ β ɨ r a -	2460	17697	TREE	arvore1	
18615	Omagua	TREE	ɨwɨra	ɨwɨra	ɨ w ɨ r a	- ɨ w ɨ r a -	2460	17697	TREE	arvore1	
18882	Cocama_Cocamilla	TREE	ɨwɨra	ɨwɨra	ɨ w ɨ r a	- ɨ w ɨ r a -	2460	17697	TREE	arvore1	
20215	Purubora	TREE	ʔɨp	ʔɨp	ʔ ɨ p	ʔ ɨ p			TREE		
20404	Kepkiriwat	TREE	kɨp	kɨp	k ɨ p	k ɨ p			TREE		
332	Karo_Arara	TUCUMA_PALM	ʔõn_ʔõn	ʔõn_ʔõn	ʔ õ n + ʔ õ n	- - - ʔ õ n + ʔ õ n	2466	17767 17768	TUCUMA_PALM _tucuma_palm	tucuma	
598	Purubora	TUCUMA_PALM	ariʔa / maʃoká	ariʔa	a r i ʔ a	a r i ʔ a	2470	17771	TUCUMA_PALM	tucuma	
599	Purubora	TUCUMA_PALM	ariʔa / maʃoká	maʃoká	m a ʃ o k á/a	m a ʃ o k á/a	2465	17766	TUCUMA_PALM	tucuma	
1127	Makurap	TUCUMA_PALM	orokõne	orokõne	o r o k õ n e	o r o k õ n e	2464	17765	TUCUMA_PALM	tucuma	
1448	Wayoro	TUCUMA_PALM	tɨɨt	tɨɨt	t ɨː t	t ɨː t -	2467	17769	TUCUMA_PALM	tucuma	
1829	Tupari	TUCUMA_PALM	potʔaŋ	potʔaŋ	p o t ʔ a ŋ	p o t ʔ a ŋ	2466	17767	TUCUMA_PALM	tucuma	
2210	Akuntsu	TUCUMA_PALM	akara	akara	a k a r a	- - a k a r a	2464	17765	TUCUMA_PALM	tucuma4	
2530	Mekens_Sakurabiat	TUCUMA_PALM	akara	akara	a k a r a	- - a k a r a	2464	17765	TUCUMA_PALM	tucuma4	
3082	Gaviao_Ikoloehj	TUCUMA_PALM	mããlõõj	mããlõõj	m ãː l õː j	m ãː l õː j -	2465	17766	TUCUMA_PALM	tucuma3	
3578	Arua	TUCUMA_PALM	maloj (ʔa)	maloj	m a l o j	m a l o j -	2465	17766	TUCUMA_PALM	tucuma3	
3873	Zoro	TUCUMA_PALM	mããlõõj	mããlõõj	m ãː l õː j	m ãː l õː j -	2465	17766	TUCUMA_PALM	tucuma3	
4188	Surui_Paiter	TUCUMA_PALM	jobaj / major	jobaj	j o b a j	j o b a j	2472	17773	TUCUMA_PALM	tucuma	
4189	Surui_Paiter	TUCUMA_PALM	jobaj / major	major	m a j o r	m a j o r -	2465	17766	TUCUMA_PALM	tucuma	
4470	Karitiana	TUCUMA_PALM	okõrã	okõrã	o k õ r ã	- - o k õ r ã	2464	17765	TUCUMA_PALM	tucuma	
4987	Xipaya	TUCUMA_PALM	tuká_pipi	tuká_pipi	t u k á/a + p i p i	- t u k - - á/a + - p i p i	2464	17765 17770	TUCUMA_PALM _tucuma_palm	tucuma	
5702	Munduruku	TUCUMA_PALM	tʃodʒo-da	tʃodʒo-da	tʃ o dʒ o + d a	tʃ o dʒ o + - d - - - - a	2464	17769 17765	TUCUMA SEED	tucuma	
6369	Satere_Mawe	TUCUMA_PALM	tawara / kɨwɨtʔa	tawara	t a w a r a	- t a w a r a	2464	17765	TUCUMA_PALM	tucuma	
6370	Satere_Mawe	TUCUMA_PALM	tawara / kɨwɨtʔa	kɨwɨtʔa	k ɨ w ɨ t ʔ a	k ɨ w ɨ t ʔ a	2473	17774	TUCUMA_PALM	tucuma	
6670	Aweti	TUCUMA_PALM	mato	mato	m a t o	m a t o - -	2465	17766	TUCUMA_PALM	tucuma	
7594	Surui_Aikewara	TUCUMA_PALM	tehahua	tehahua	t e h a h ua	t e h a h ua	2471	17772	TUCUMA_PALM	tucuma	
8199	Tembe	TUCUMA_PALM	tukumã	tukumã	t u k u m ã	- t u k u m ã	2464	17765	TUCUMA_PALM	tucuma1	
8535	Guajajara	TUCUMA_PALM	tukuma	tukuma	t u k u m a	- t u k u m a	2464	17765	TUCUMA_PALM	tucuma1	
9146	Parintintin	TUCUMA_PALM	ipeipe	ipeipe	i p ei p e	i p ei p e	2468	17770	TUCUMA_PALM	tucuma	
9447	Amondawa	TUCUMA_PALM	tukumã	tukumã	t u k u m ã	- t u k u m ã	2464	17765	TUCUMA_PALM	tucuma1	
9779	Tenharim	TUCUMA_PALM	tukumã	tukumã	t u k u m ã	- t u k u m ã	2464	17765	TUCUMA_PALM	tucuma1	
9898	Jiahoi	TUCUMA_PALM	tukumã	tukumã	t u k u m ã	- t u k u m ã	2464	17765	TUCUMA_PALM	tucuma1	
11577	Emerillon_Teko	TUCUMA_PALM	zawara	zawara	z a w a r a	- z a w a r a	2464	17765	TUCUMA_PALM	tucuma4	
11979	Wayampi	TUCUMA_PALM	awala	awala	a w a l a	- - a w a l a	2464	17765	TUCUMA_PALM	tucuma4	
12545	Ka_apor_Urubu	TUCUMA_PALM	tukumã	tukumã	t u k u m ã	- t u k u m ã	2464	17765	TUCUMA_PALM	tucuma1	
13975	Tupinamba	TUCUMA_PALM	tukuma	tukuma	t u k u m a	- t u k u m a	2464	17765	TUCUMA_PALM	tucuma1	
14325	Nheengatu	TUCUMA_PALM	tecumã	tecumã	t e c/k u m ã	- t e c/k u m ã	2464	17765	TUCUMA_PALM	tucuma1	
19183	Omagua	TUCUMA_PALM	tuku	tuku	t u k u	t u k u	2464	17765	TUCUMA_PALM		
19462	Asurini_do_Tocantins	TUCUMA_PALM	tokó	tokó	t o k ó	t o k ó	2464	17765	TUCUMA_PALM		
20549	Asurini_do_Xingu	TUCUMA_PALM	tukumã	tukumã	t u k u m ã	t u k u m ã	2464	17765	TUCUMA		
333	Karo_Arara	TURTLE	moa	moa	m oa	- m oa - -	2477	17803	TURTLE	tartarugajabotijabuti7	
600	Purubora	TURTLE	tabebɨra	tabebɨra	t a b e b ɨ r a	t a b e b ɨ r a	2475	17805	TURTLE	tartarugajabotijabuti	
703	Ntogapid_Itogapuk	TURTLE	mbóa	mbóa	mb/ⁿb ó/o a	- - mb/ⁿb ó/o - - a	2476	17800	TURTLE	tartarugajabotijabuti7	
803	Ramarama	TURTLE	mboá	mboá	mb oá	- - mb oá - - -	2476	17800	TURTLE	tartarugajabotijabuti7	
1128	Makurap	TURTLE	mbiako	mbiako	mb/ⁿb ia k o	- - mb/ⁿb ia k - o	2476	17800	TURTLE	tartarugajabotijabuti	
1449	Wayoro	TURTLE	mboga	mboga	mb/ⁿb o g a	- - mb/ⁿb o g - a	2476	17800	TURTLE	tartarugajabotijabuti7	
1830	Tupari	TURTLE	pokʔa	pokʔa	p o k ʔ a	- - p o k ʔ a	2476	17800	TURTLE	tartarugajabotijabuti7	
2211	Akuntsu	TURTLE	poka	poka	p o k a	- - p o k - a	2476	17800	TURTLE	tartarugajabotijabuti7	
2531	Mekens_Sakurabiat	TURTLE	poga	poga	p o g a	- - p o g - a	2476	17800	TURTLE	tartarugajabotijabuti7	
3083	Gaviao_Ikoloehj	TURTLE	amóa	amóa	a m ó a	a m ó - a	2477	17803	TURTLE	tartarugajabotijabuti7	
3372	Monde	TURTLE	amõʔa	amõʔa	a m õ ʔ a	a m õ ʔ a	2477	17803	TURTLE	tartarugajabotijabuti7	
3579	Arua	TURTLE	amoʔa	amoʔa	a m o ʔ a	a m o ʔ a	2477	17803	TURTLE	tartarugajabotijabuti7	
3874	Zoro	TURTLE	amõa	amõa	a m oa	a m oa - -	2477	17803	TURTLE	tartarugajabotijabuti7	
4190	Surui_Paiter	TURTLE	amoo-aa	amoo-aa	a m oː + aː	a m oː - - + aː	2477	17803 17807	TURTLE _turtle	tartarugajabotijabuti7	
4471	Karitiana	TURTLE	mɨɨp_sõm	mɨɨp_sõm	m ɨː p + s õ m	- m ɨː p - + s õ m	2477	17803 17806	TURTLE _turtle	tartarugajabotijabuti	
4668	Arikem	TURTLE	mbuba	mbuba	mb/ⁿb u b a	- - mb/ⁿb u b - a	2476	17800	TURTLE	tartarugajabotijabuti7	
4988	Xipaya	TURTLE	takurare	takurare	t a k u r a r e	t a k u r a r e	2475	17805	TURTLE	tartarugajabotijabuti8	
5316	Juruna_Yudja	TURTLE	takurare	takurare	t a k u r a r e	t a k u r a r e	2475	17805	TURTLE	tartarugajabotijabuti8	
5703	Munduruku	TURTLE	poj	poj	p o j	- - p o j - -	2476	17800	TURTLE	tartarugajabotijabuti	
6007	Kuruaya	TURTLE	poj	poj	p o j	- - p o j - -	2476	17800	TURTLE	tartarugajabotijabuti	
6371	Satere_Mawe	TURTLE	wawori	wawori	w a w o r i	w a w o r i - - - -	2474	17801	TURTLE	tartarugajabotijabuti2	
6671	Aweti	TURTLE	tawoʐɨ / tarapek	tawoʐɨ	t a w o ʐ ɨ	t a w o ʐ ɨ - - - -	2474	17801	TURTLE	tartarugajabotijabuti2	
6672	Aweti	TURTLE	tawoʐɨ / tarapek	tarapek	t a r a p e k	t a r a p e k -	2475	17805	TURTLE	tartarugajabotijabuti2	
7595	Surui_Aikewara	TURTLE	sautia	sautia	s au t ia	s au t ia	2478	17804	TURTLE	tartarugajabotijabuti2	
7869	Tapirape_Apyawa	TURTLE	tʃãwatʃio	tʃãwatʃio	tʃ ã w a tʃ io	tʃ ã w a tʃ io - - - -	2474	17801	TURTLE	tartarugajabotijabuti2	
8200	Tembe	TURTLE	paraʔɨwpe	paraʔɨwpe	p a r a ʔ ɨ w p e	p a r a ʔ ɨ w p e	2482	17808	TURTLE	tartarugajabotijabuti6	
8536	Guajajara	TURTLE	zauʃipeho	zauʃipeho	z au ʃ i p e h o	z au - - ʃ i p e h o	2474	17801	TURTLE	tartarugajabotijabuti2	
8793	Apiaka	TURTLE	tawasia	tawasia	t a w a s ia	t a w a s ia - - - -	2474	17801	TURTLE	tartarugajabotijabuti2	
9147	Parintintin	TURTLE	jaβoti	jaβoti	j a β o t i	j a β o t i - - - -	2474	17801	TURTLE	tartarugajabotijabuti2	
9448	Amondawa	TURTLE	javotʃi	javotʃi	j a v o tʃ i	j a v o tʃ i - - - -	2474	17801	TURTLE	tartarugajabotijabuti2	
9780	Tenharim	TURTLE	jaβoti	jaβoti	j a β o t i	j a β o t i - - - -	2474	17801	TURTLE	tartarugajabotijabuti2	
10177	Urueuwauwau	TURTLE	jaβoʃiaperea	jaβoʃiaperea	j a β o ʃ ia p e r ea	j a β o ʃ ia p e r ea	2474	17801	TURTLE	tartarugajabotijabuti2	
10285	Tupi_do_Machado_Wirafed	TURTLE	jabotí	jabotí	j a b o t í/i	j a b o t í/i - - - -	2474	17801	TURTLE	tartarugajabotijabuti2	
10510	Kayabi	TURTLE	jowosipʷuu	jowosipʷuu	j o w o s i pʷ uː	j o w o s i pʷ - - uː	2474	17801	TURTLE	tartarugajabotijabuti2	
10801	Arawete	TURTLE	ɲatsɨ	ɲatsɨ	ɲ a ts ɨ	ɲ a ts ɨ	2479	17802	TURTLE	tartarugajabotijabuti2	
10893	Anambe_of_Ehrenreich	TURTLE	jabuti	jabuti	j a b u t i	j a b u t i - - - -	2474	17801	TURTLE	tartarugajabotijabuti	
11125	Guaja	TURTLE	kamiʃa / jajtʃi	kamiʃa	k a m i ʃ a	k a m - - i ʃ a	2475	17805	TURTLE	tartarugajabotijabuti32	
11126	Guaja	TURTLE	kamiʃa / jajtʃi	jajtʃi	j a j tʃ i	j a j - tʃ i - - - -	2474	17801	TURTLE	tartarugajabotijabuti32	
11578	Emerillon_Teko	TURTLE	tosi	tosi	t o s i	t o - - s i - - - -	2474	17801	TURTLE	tartarugajabotijabuti2	
11980	Wayampi	TURTLE	pilita	pilita	p i l i t a	p i l i t a - - - -	2474	17801	TURTLE	tartarugajabotijabuti4	
12546	Ka_apor_Urubu	TURTLE	jaʃi	jaʃi	j a ʃ i	j a - - ʃ i - - - -	2474	17801	TURTLE	tartarugajabotijabuti5	
12771	Anambe	TURTLE	jabuti	jabuti	j a b u t i	j a b u t i - - - -	2474	17801	TURTLE	tartarugajabotijabuti2	
13587	Ava_Canoeiro	TURTLE	ʒaoti	ʒaoti	ʒ ao t i	ʒ ao t i	2474	17801	TURTLE	tartarugajabotijabuti2	
13976	Tupinamba	TURTLE	jurara	jurara	j u r a r a	j u r - - a r a	2475	17805	TURTLE	tartarugajabotijabuti5	
14326	Nheengatu	TURTLE	jurara	jurara	j u r a r a	j u r - - a r a	2475	17805	TURTLE	tartarugajabotijabuti5	
14608	Lingua_Geral_Paulista_Tupi_austral	TURTLE	ʒirukoa / ʒurara / ʒerika	ʒirukoa	ʒ i r u k oa	ʒ i r - - u k oa	2475	17805	TURTLE	tartarugajabotijabuti	
14609	Lingua_Geral_Paulista_Tupi_austral	TURTLE	ʒirukoa / ʒurara / ʒerika	ʒurara	ʒ u r a r a	ʒ u r - - a r a	2475	17805	TURTLE	tartarugajabotijabuti	
14610	Lingua_Geral_Paulista_Tupi_austral	TURTLE	ʒirukoa / ʒurara / ʒerika	ʒerika	ʒ e r i k a	ʒ e r - - i k a	2475	17805	TURTLE	tartarugajabotijabuti	
14849	Yuki	TURTLE	kerẽmbe	kerẽmbe	k e r ẽ mb/ⁿb e	k e r ẽ mb/ⁿb - - e	2475	17805	TURTLE	tartarugajabotijabuti1	
15153	Guarayo	TURTLE	jaβotʃi	jaβotʃi	j a β o tʃ i	j a β o tʃ i - - - -	2474	17801	TURTLE	tartarugajabotijabuti2	
15481	Siriono	TURTLE	kõnõme	kõnõme	k õ n õ m e	k õ n - - õ m e	2475	17805	TURTLE	tartarugajabotijabuti1	
15728	Warazu_Pauserna	TURTLE	ðowotsɨ	ðowotsɨ	ð o w o ts ɨ	ð o w o ts ɨ - - - -	2474	17801	TURTLE	tartarugajabotijabuti2	
16001	Chiriguano	TURTLE	karume	karume	k a r u m e	k a r - - u m e	2475	17805	TURTLE	tartarugajabotijabuti1	
16457	Mbya	TURTLE	karume	karume	k a r u m e	k a r - - u m e	2475	17805	TURTLE	tartarugajabotijabuti1	
16793	Guarani_Paraguay	TURTLE	karume	karume	k a r u m e	k a r - - u m e	2475	17805	TURTLE	tartarugajabotijabuti1	
17134	Old_Guarani	TURTLE	karume	karume	k a r u m e	k a r - - u m e	2475	17805	TURTLE	tartarugajabotijabuti1	
17375	Guayaki_Ache	TURTLE	kromme	kromme	k r o mː e	k - r - - o mː e	2475	17805	TURTLE	tartarugajabotijabuti1	
17825	Kaiowa	TURTLE	karumbe	karumbe	k a r u mb/ⁿb e	k a r u mb/ⁿb - - e	2475	17805	TURTLE	tartarugajabotijabuti1	
18145	Tapiete	TURTLE	karumbe	karumbe	k a r u mb/ⁿb e	k a r u mb/ⁿb - - e	2475	17805	TURTLE	tartarugajabotijabuti1	
18883	Cocama_Cocamilla	TURTLE	lipitsu	lipitsu	l i p i ts u	l i p i ts - u	2476	17800	TURTLE	tartarugajabotijabuti	
19463	Asurini_do_Tocantins	TURTLE	saotí	saotí	s ao t í	s ao t í	2478	17804	TURTLE		
20299	Kampe	TURTLE	puga	puga	p u g a	p u g a	2476	17800	TURTLE		
20534	Asurini_do_Xingu	TURTLE	dʒawatsi	dʒawatsi	dʒ a w a t s i	dʒ a w a t s i	2474	17801	TURTLE		
334	Karo_Arara	TWO	tʃagaro	tʃagaro	tʃ a g a r o	tʃ a g a r - - o -	2484	17863	TWO	doisduas	
601	Purubora	TWO	βewap	βewap	β e w a p	β e w a p	2488	17868	TWO	doisduas	
704	Ntogapid_Itogapuk	TWO	jagarekom	jagarekom	j a g a r e k o m	j a g a r e k o m	2484	17863	TWO	doisduas	
1129	Makurap	TWO	ereʔa	ereʔa	e r e ʔ a	- e r e ʔ a - - -	2486	17866	TWO	doisduas	
1450	Wayoro	TWO	ndɨrit	ndɨrit	nd/ⁿd ɨ r i t	nd/ⁿd ɨ - - r i t - -	2484	17863	TWO	doisduas	
1831	Tupari	TWO	hurure	hurure	h u r u r e	h u r u r e	2489	17869	TWO	doisduas	
2212	Akuntsu	TWO	tɨrɨ	tɨrɨ	t ɨ r ɨ	t ɨ - - r - - ɨ -	2484	17863	TWO	doisduas	
2532	Mekens_Sakurabiat	TWO	tɨrɨ (ẽp)	tɨrɨ	t ɨ r ɨ	t ɨ - - r - - ɨ -	2484	17863	TWO	doisduas	
3084	Gaviao_Ikoloehj	TWO	paajakɨɨp	paajakɨɨp	p aː j a k ɨː p	p aː j a k ɨː p - -	2486	17866	TWO	doisduas	
3373	Monde	TWO	βakɨɨm	βakɨɨm	β a k ɨː m	β a k ɨː m	2485	17865	TWO	doisduas	
3580	Arua	TWO	bosa	bosa	b o s a	b o s a -	2485	17865	TWO	doisduas	
3671	Matanau	TWO	sanʃa_kabɨ_ɨɨt	sanʃa_kabɨ_ɨɨt	s a n ʃ a + k a b ɨ + ɨː t	s a n ʃ a - + k a b - - - - ɨ - + - ɨː t - -	2484	17867 17863 17865	_two TWO _two	doisduas	
3875	Zoro	TWO	bosaat	bosaat	b o s aː t	b o s aː t	2485	17865	TWO	doisduas	
4191	Surui_Paiter	TWO	mujakabud	mujakabud	m u j a k a b u d	m u j a k a b u d	2486	17866	TWO	doisduas	
4472	Karitiana	TWO	sɨpõm	sɨpõm	s ɨ p õ m	s ɨ - p õ m	2487	17867	TWO	doisduas	
4669	Arikem	TWO	patam	patam	p a t a m	p a t a m	2485	17865	TWO	doisduas	
4989	Xipaya	TWO	bida	bida	b i d a	b i d a -	2485	17865	TWO	doisduas	
5317	Juruna_Yudja	TWO	jauda	jauda	j au d a	j au d a -	2485	17865	TWO	doisduas	
5704	Munduruku	TWO	ʃepʃep	ʃepʃep	ʃ e p ʃ e p	ʃ e p ʃ e p	2487	17867	TWO	doisduas	
6008	Kuruaya	TWO	porakã	porakã	p o r a k ã	p o r a k ã - - -	2486	17866	TWO	doisduas	
6372	Satere_Mawe	TWO	tɨpɨ	tɨpɨ	t ɨ p ɨ	t ɨ p - - - - ɨ -	2484	17863	TWO	doisduas2	
6673	Aweti	TWO	mokõj	mokõj	m o k õ j	- m o k õ j - -	2483	17864	TWO	doisduas1	
7035	Parakana	TWO	mokoj	mokoj	m o k o j	- m o k o j - -	2483	17864	TWO	doisduas1	
7272	Asurini_do_Tocantins	TWO	mokoj	mokoj	m o k o j	- m o k o j - -	2483	17864	TWO	doisduas1	
7596	Surui_Aikewara	TWO	mukuj	mukuj	m u k u j	- m u k u j - -	2483	17864	TWO	doisduas1	
7870	Tapirape_Apyawa	TWO	mokõj	mokõj	m o k õ j	- m o k õ j - -	2483	17864	TWO	doisduas1	
8201	Tembe	TWO	mukuj	mukuj	m u k u j	- m u k u j - -	2483	17864	TWO	doisduas1	
8537	Guajajara	TWO	mokoz	mokoz	m o k o z	- m o k o - z -	2483	17864	TWO	doisduas1	
8794	Apiaka	TWO	mukũj	mukũj	m u k ũ j	- m u k ũ j - -	2483	17864	TWO	doisduas1	
9148	Parintintin	TWO	mokoɲ	mokoɲ	m o k o ɲ	- m o k o - ɲ -	2483	17864	TWO	doisduas1	
9449	Amondawa	TWO	mõkõj	mõkõj	m õ k õ j	- m õ k õ j - -	2483	17864	TWO	doisduas1	
9781	Tenharim	TWO	mõkõj	mõkõj	m õ k õ j	- m õ k õ j - -	2483	17864	TWO	doisduas1	
9899	Jiahoi	TWO	mõkõj	mõkõj	m õ k õ j	- m õ k õ j - -	2483	17864	TWO	doisduas1	
10178	Urueuwauwau	TWO	mõkoj	mõkoj	m õ k o j	- m õ k o j - -	2483	17864	TWO	doisduas1	
10286	Tupi_do_Machado_Wirafed	TWO	imokóĩ	imokóĩ	i m o k ó/o ĩ	i m o k ó/o - - ĩ	2483	17864	TWO	doisduas1	
10511	Kayabi	TWO	mukũj	mukũj	m u k ũ j	- m u k ũ j - -	2483	17864	TWO	doisduas1	
10802	Arawete	TWO	mukũi	mukũi	m u k ũi	- m u k ũi - - -	2483	17864	TWO	doisduas1	
10894	Anambe_of_Ehrenreich	TWO	mukuẽ	mukuẽ	m u k uẽ	- m u k uẽ - - -	2483	17864	TWO	doisduas1	
11127	Guaja	TWO	makũj	makũj	m a k ũ j	- m a k ũ j - -	2483	17864	TWO	doisduas1	
11235	Amanaye	TWO	mokú	mokú	m o k ú/u	- m o k ú/u - - -	2483	17864	TWO	doisduas2	
11579	Emerillon_Teko	TWO	mokõj	mokõj	m o k õ j	- m o k õ j - -	2483	17864	TWO	doisduas1	
11981	Wayampi	TWO	mokũj	mokũj	m o k ũ j	- m o k ũ j - -	2483	17864	TWO	doisduas1	
12239	Zo_e	TWO	kojtĩ	kojtĩ	k o j t ĩ	- - - k o j t ĩ	2483	17864	TWO	doisduas	
12547	Ka_apor_Urubu	TWO	mokõj	mokõj	m o k õ j	- m o k õ j - -	2483	17864	TWO	doisduas1	
12772	Anambe	TWO	mukũ	mukũ	m u k ũ	- m u k ũ - - -	2483	17864	TWO	doisduas1	
12847	Turiwara	TWO	mokoʔi	mokoʔi	m o k o ʔ i	- m o k o - ʔ i	2483	17864	TWO	doisduas1	
13104	Kamajura	TWO	mokõj	mokõj	m o k õ j	- m o k õ j - -	2483	17864	TWO	doisduas1	
13370	Asurini_do_Xingu	TWO	mokoj	mokoj	m o k o j	- m o k o j - -	2483	17864	TWO	doisduas1	
13588	Ava_Canoeiro	TWO	mokõj	mokõj	m o k õ j	- m o k õ j - -	2483	17864	TWO	doisduas1	
13977	Tupinamba	TWO	mokõj	mokõj	m o k õ j	- m o k õ j - -	2483	17864	TWO	doisduas1	
14327	Nheengatu	TWO	mũkũj	mũkũj	m ũ k ũ j	- m ũ k ũ j - -	2483	17864	TWO	doisduas1	
14611	Lingua_Geral_Paulista_Tupi_austral	TWO	mokoin	mokoin	m o k oi n	- m o k oi - n -	2483	17864	TWO	doisduas1	
14850	Yuki	TWO	jese	jese	j e s e	j e s e -	2485	17865	TWO	doisduas3	
15154	Guarayo	TWO	junio	junio	j u n io	j u n io -	2485	17865	TWO	doisduas4	
15482	Siriono	TWO	dʒeremo	dʒeremo	dʒ e r e m o	dʒ e - - r e m o -	2484	17863	TWO	doisduas5	
15729	Warazu_Pauserna	TWO	mokʷei	mokʷei	m o kʷ ei	- m o kʷ ei - - -	2483	17864	TWO	doisduas1	
16002	Chiriguano	TWO	mokõj	mokõj	m o k õ j	- m o k õ j - -	2483	17864	TWO	doisduas1	
16119	Jora	TWO	detʃatu	detʃatu	d e tʃ a t u	d e - - tʃ a t u -	2484	17863	TWO	doisduas	
16458	Mbya	TWO	mokoj̃	mokoj̃	m o k o j̃	- m o k o j̃ - -	2483	17864	TWO	doisduas1	
16794	Guarani_Paraguay	TWO	mokõj	mokõj	m o k õ j	- m o k õ j - -	2483	17864	TWO	doisduas1	
17135	Old_Guarani	TWO	mokõj	mokõj	m o k õ j	- m o k õ j - -	2483	17864	TWO	doisduas1	
17376	Guayaki_Ache	TWO	mirõ	mirõ	m i r õ	m i - - r - - õ -	2484	17863	TWO	doisduas6	
17601	Xeta	TWO	mokãj	mokãj	m o k ã j	- m o k ã j - -	2483	17864	TWO	doisduas1	
17826	Kaiowa	TWO	mokõj	mokõj	m o k õ j	- m o k õ j - -	2483	17864	TWO	doisduas1	
18146	Tapiete	TWO	moŋkoj	moŋkoj	m o ŋk/ⁿg o j	- m o ŋk/ⁿg o j - -	2483	17864	TWO	doisduas1	
18616	Omagua	TWO	mukuikia	mukuikia	m u k ui k ia	m u k ui k ia	2483	17864	TWO	doisduas1	
18884	Cocama_Cocamilla	TWO	mukuika	mukuika	m u k ui k a	- m u k ui - k a	2483	17864	TWO	doisduas1	
20400	Kepkiriwat	TWO	ʃatéte	ʃatéte	ʃ a t é t e	ʃ a t é t e			TWO		
335	Karo_Arara	UGLY	petʃep	petʃep	p e tʃ e p	p e tʃ e p - - - -	2494	17938	UGLY	feio	
804	Ramarama	UGLY	septem	septem	s e p t e m	s e p - - t e m	2490	17937	UGLY	feio	Also means 'bad, evil'
1130	Makurap	UGLY	papoarom	papoarom	p a p oa r o m	- - p a p oa r o m	2494	17938	UGLY	feio	
1451	Wayoro	UGLY	atiget	atiget	a t i g e t	a t i g e t	2501	17944	UGLY	feio	
1832	Tupari	UGLY	kurajʔõm	kurajʔõm	k u r a j ʔ õ m	- - k u r a j ʔ õ m	2493	17939	UGLY	feio	
2213	Akuntsu	UGLY	iw	iw	i w	i w	2496	17933	UGLY	feio	
2696	Cinta_Larga	UGLY	tor	tor	t o r	t o - - - - r	2491	17934	UGLY	feio	
3085	Gaviao_Ikoloehj	UGLY	sor	sor	s o r	s o r - - - - -	2490	17937	UGLY	feio	
3374	Monde	UGLY	tsur	tsur	ts u r	- - ts u r - - - - -	2493	17939	UGLY	feio	
4192	Surui_Paiter	UGLY	iɲan / kapiʃag	iɲan	i ɲ a n	- i ɲ a n -	2497	17943	UGLY	feio	
4193	Surui_Paiter	UGLY	iɲan / kapiʃag	kapiʃag	k a p i ʃ a g	k a p i ʃ a g	2492	17935	UGLY	feio	
4670	Arikem	UGLY	sarana	sarana	s a r a n a	s a r a - n a -	2490	17937	UGLY	feio	
5705	Munduruku	UGLY	kẽrẽ	kẽrẽ	k ẽ r ẽ	- - k ẽ r ẽ - - - -	2493	17939	UGLY	feio	
6009	Kuruaya	UGLY	kire	kire	k i r e	- - k i r e - - - -	2493	17939	UGLY	feio	
6373	Satere_Mawe	UGLY	kahuʔi	kahuʔi	k a h u ʔ i	k a h u ʔ i -	2492	17935	UGLY	feio8	
7036	Parakana	UGLY	piʔeiʔɨm	piʔeiʔɨm	p i ʔ ei ʔ ɨ m	p i ʔ ei ʔ ɨ m	2492	17935	UGLY	feio0	
7273	Asurini_do_Tocantins	UGLY	awaɨpam	awaɨpam	a w aɨ p a m	- a w aɨ p - - a m	2494	17938	UGLY	feio1	
7871	Tapirape_Apyawa	UGLY	ãiw	ãiw	ãi w	ãi w	2496	17933	UGLY	feio	
8202	Tembe	UGLY	eweté	eweté	e w e t é	- e w e - t é -	2490	17937	UGLY	feio1	
8538	Guajajara	UGLY	pʷihi	pʷihi	pʷ i h i	- - pʷ i h i -	2492	17935	UGLY	feio2	
8795	Apiaka	UGLY	mijãrojtéwe	mijãrojtéwe	m i j ã r o j t é/e w e	m i j ã r o j t é/e w e	2498	17936	UGLY	feio	
9149	Parintintin	UGLY	teʔβar	teʔβar	t e ʔ β a r	t e ʔ - β a r	2491	17934	UGLY	feio3	
9450	Amondawa	UGLY	teʔβar	teʔβar	t e ʔ β a r	t e ʔ - β a r	2491	17934	UGLY	feio3	
